race_id,date,venue,race_no,config,surface,distance,going,horse_ratings,prize,race_class,place_combination1,place_combination2,place_combination3,place_combination4,place_dividend1,place_dividend2,place_dividend3,place_dividend4,win_combination1,win_dividend1,win_combination2,win_dividend2
820,7/4/1998,ST,4,A+3,0,1400,GOOD TO FIRM,40-10,485000,5,13,8,6,,36.5,13.5,61,,13,127.5,,
821,7/4/1998,ST,5,A,1,1650,FAST,60-40,625000,4,2,14,12,,13.5,37.5,22,,2,25,,
822,7/4/1998,ST,6,A+3,0,1600,GOOD TO FIRM,60-40,625000,4,8,5,2,,14,19,68.5,,8,35,,
823,7/4/1998,ST,7,A,1,1650,FAST,80-60,850000,3,6,4,12,,40.5,20.5,32,,6,148,,
824,7/4/1998,ST,8,A+3,0,1400,GOOD TO FIRM,80-60,850000,3,6,5,3,,24.5,17.5,24,,6,105.5,,
825,7/4/1998,ST,9,A+3,0,1200,GOOD TO FIRM,80-60,850000,3,5,6,8,,12.5,28,17,,5,18.5,,
826,7/4/1998,ST,10,A+3,0,1400,GOOD TO FIRM,105-80,1400000,1,12,6,9,,22,12,24.5,,12,81.5,,
827,7/8/1998,HV,1,C,0,1200,GOOD TO FIRM,60-40,625000,4,11,4,1,,18,19.5,15,,11,46.5,,
828,7/8/1998,HV,2,C,0,1200,GOOD TO FIRM,60-40,625000,4,1,3,10,,13.5,20,103,,1,26.5,,
829,7/8/1998,HV,3,C,0,1800,GOOD TO FIRM,40-10,485000,5,5,4,7,,24.5,34.5,19.5,,5,75,,
830,7/8/1998,HV,4,C,0,1650,GOOD TO FIRM,60-40,625000,4,6,2,11,,30.5,14.5,40.5,,6,122,,
831,7/8/1998,HV,5,C,0,1200,GOOD TO FIRM,80-60,850000,3,2,11,3,,12,34.5,26,,2,19,,
832,7/8/1998,HV,6,C,0,1000,GOOD TO FIRM,100-80,1150000,2,5,2,12,,20,66,24.5,,5,58,,
833,7/8/1998,HV,7,C,0,1200,GOOD TO FIRM,80-60,850000,3,2,10,9,,21.5,18.5,49.5,,2,73,,
834,7/8/1998,HV,8,C,0,1650,GOOD TO FIRM,80-60,850000,3,12,2,4,,16,74,15.5,,12,32,,
835,7/12/1998,ST,1,B+2,0,1200,GOOD TO FIRM,40-15,485000,5,6,1,4,,19.5,29.5,27,,6,46,,
836,7/12/1998,ST,2,B+2,0,2000,GOOD TO FIRM,60-40,625000,4,4,8,3,,21.5,25.5,44.5,,4,58.5,,
837,7/12/1998,ST,3,B+2,0,1000,GOOD TO FIRM,80-60,850000,3,8,11,5,,10.1,117.5,37.5,,8,13,,
838,7/12/1998,ST,4,B+2,0,1200,GOOD TO FIRM,60-40,625000,4,8,4,3,,18,70,14.5,,8,54.5,,
839,7/12/1998,ST,5,B+2,0,1400,GOOD TO FIRM,85-60,850000,3,7,9,10,,27.5,15.5,27,,7,86,,
840,7/12/1998,ST,6,B+2,0,1400,GOOD TO FIRM,65-40,625000,4,6,4,10,,18.5,20,40,,6,37.5,,
841,7/12/1998,ST,7,B+2,0,1200,GOOD TO FIRM,G,2300000,Hong Kong Group Three,1,6,12,,36,20.5,14.5,,1,124.5,,
842,7/12/1998,ST,8,B+2,0,1600,GOOD TO FIRM,G,2300000,Hong Kong Group Three,9,11,6,,408,27.5,15.5,,9,1603.5,,
843,7/12/1998,ST,9,B+2,0,1800,GOOD TO FIRM,105-80,1400000,1,4,13,12,,37,26,44.5,,4,90.5,,
844,7/12/1998,ST,10,B+2,0,1600,GOOD TO FIRM,80-60,850000,3,10,1,11,,12.5,35.5,16.5,,10,23.5,,
845,7/19/1998,HV,1,A,0,1650,GOOD,40-10,485000,5,1,6,5,,19,54.5,11,,1,54,,
846,7/19/1998,HV,2,A,0,1000,GOOD,60-40,625000,4,10,3,1,,16,11,12,,10,55,,
847,7/19/1998,HV,3,A,0,1200,GOOD,60-40,625000,4,12,4,5,,65.5,81.5,13,,12,388,,
848,7/19/1998,HV,4,A,0,1650,GOOD,60-40,625000,4,5,3,4,,27,27.5,16,,5,71,,
849,7/19/1998,HV,5,A,0,1650,GOOD,65-40,625000,4,2,5,6,,26.5,13,18,,2,90,,
850,7/19/1998,HV,6,A,0,1800,GOOD,80-60,850000,3,11,10,1,,188,31.5,39.5,,11,1027.5,,
851,7/19/1998,HV,7,A,0,1200,GOOD,80-60,850000,3,6,1,2,,21,114.5,16,,6,59.5,,
852,7/19/1998,HV,8,A,0,1650,GOOD,85-60,850000,3,8,2,3,,25,12,43.5,,8,115,,
853,7/19/1998,HV,9,A,0,1200,GOOD,100-80,1150000,2,1,5,12,,19.5,44.5,15.5,,1,66,,
854,7/19/1998,HV,10,A,0,1650,GOOD,105-80,1400000,1,2,5,1,,26.5,32.5,47.5,,2,80.5,,
855,7/22/1998,ST,1,A,1,1200,FAST,40-10,485000,5,4,12,3,,24,31.5,20,,4,85,,
856,7/22/1998,ST,2,A,1,1800,FAST,60-40,625000,4,5,1,13,,37,31.5,86,,5,105.5,,
857,7/22/1998,ST,3,A,1,1200,FAST,60-40,625000,4,5,6,9,,46.5,15,48,,5,143,,
858,7/22/1998,ST,4,A,1,1800,FAST,40-0,485000,5,8,5,6,,28.5,48.5,21,,8,86.5,,
859,7/22/1998,ST,5,A,1,1200,FAST,80-60,850000,3,3,11,8,,22,53,36,,3,81,,
860,7/22/1998,ST,6,A,1,1200,FAST,85-60,850000,3,12,6,10,,35.5,18,26.5,,12,106.5,,
861,7/22/1998,ST,7,A,1,1650,FAST,100-80,1150000,2,11,5,7,,18,27.5,74,,11,42.5,,
862,7/22/1998,ST,8,A,1,1650,FAST,80-60,850000,3,3,8,12,,27,20.5,88,,3,84,,
863,7/25/1998,ST,1,C+3,0,1000,GOOD,60-40,625000,4,8,1,2,,61,25.5,12.5,,8,238,,
864,7/25/1998,ST,2,C+3,0,1600,GOOD,40-0,485000,5,4,13,9,,53.5,49.5,21,,4,193.5,,
865,7/25/1998,ST,3,C+3,0,1400,GOOD,40-10,485000,5,8,10,6,,33.5,240,42.5,,8,120,,
866,7/25/1998,ST,4,C+3,0,1400,GOOD,60-40,625000,4,9,13,1,,130.5,42.5,19.5,,9,481,,
867,7/25/1998,ST,5,C+3,0,1600,GOOD,60-40,625000,4,1,3,8,,24.5,11.5,101,,1,88,,
868,7/25/1998,ST,6,C+3,0,1800,GOOD,80-60,850000,3,4,11,9,,24,66,53,,4,68,,
869,7/25/1998,ST,7,C+3,0,1000,GOOD,110-85,1750000,1,7,9,3,,16.5,33.5,28,,7,33,,
870,7/25/1998,ST,8,C+3,0,1400,GOOD,115-90,1750000,1,12,6,13,,29.5,16,38.5,,12,79.5,,
871,7/25/1998,ST,9,C+3,0,1200,GOOD,80-60,850000,3,8,11,1,,62,13.5,88,,8,299.5,,
872,7/25/1998,ST,10,C+3,0,1400,GOOD,85-60,850000,3,1,9,13,,42.5,26.5,25,,1,128,,
873,7/29/1998,HV,1,B,0,1000,GOOD TO FIRM,40-0,485000,5,2,10,5,,16,16,21.5,,2,44.5,,
874,7/29/1998,HV,2,B,0,1800,GOOD TO FIRM,40-0,485000,5,5,4,12,,22.5,13,26,,5,66,,
875,7/29/1998,HV,3,B,0,1200,GOOD TO FIRM,60-40,625000,4,9,12,3,,40,24,20,,9,106.5,,
876,7/29/1998,HV,4,B,0,1650,GOOD TO FIRM,60-40,625000,4,9,8,5,,18.5,14.5,124,,9,43,,
877,7/29/1998,HV,5,B,0,1200,GOOD TO FIRM,60-40,625000,4,10,6,12,,17,21.5,53,,10,37,,
878,7/29/1998,HV,6,B,0,1200,GOOD TO FIRM,80-60,850000,3,3,9,6,,12.5,35.5,78,,3,21.5,,
879,7/29/1998,HV,7,B,0,1800,GOOD TO FIRM,100-80,1150000,2,5,7,2,,14.5,122,20,,5,31.5,,
880,7/29/1998,HV,8,B,0,1650,GOOD TO FIRM,80-60,850000,3,9,6,10,,15.5,37.5,40.5,,9,31.5,,
881,8/2/1998,ST,1,A,1,1650,FAST,60-40,625000,4,10,14,1,,26.5,19,21.5,,10,87.5,,
882,8/2/1998,ST,2,A,0,1200,GOOD,60-40,625000,4,5,14,2,,15,18.5,83.5,,5,29,,
883,8/2/1998,ST,3,A,1,1200,FAST,105-80,1400000,1,3,5,9,,14,12.5,18.5,,3,35.5,,
884,8/2/1998,ST,4,A,0,1800,GOOD,60-40,625000,4,10,1,7,,30.5,30.5,96,,10,109,,
885,8/2/1998,ST,5,A,0,1400,GOOD,60-40,625000,4,8,1,11,,16.5,25,30,,8,46,,
886,8/2/1998,ST,6,A,0,1600,GOOD,100-80,1150000,2,7,12,10,,14.5,17,42,,7,28.5,,
887,8/2/1998,ST,7,A,0,2000,GOOD,G,3000000,Hong Kong Group Two,3,10,6,,16.5,67.5,30,,3,50.5,,
888,8/2/1998,ST,8,A,0,1200,GOOD,85-60,850000,3,12,2,14,,16.5,11.5,41.5,,12,56,,
889,8/2/1998,ST,9,A,0,1400,GOOD,80-60,850000,3,11,9,6,,23,14,17,,11,91,,
890,8/2/1998,ST,10,A,0,1600,GOOD,80-60,850000,3,7,12,10,,12,30.5,20.5,,7,18.5,,
891,8/5/1998,HV,1,C,0,1650,GOOD TO FIRM,40-0,485000,5,1,2,6,,12,19,53,,1,22.5,,
892,8/5/1998,HV,2,C,0,1200,GOOD TO FIRM,60-40,625000,4,1,8,2,,14,15,35.5,,1,25.5,,
893,8/5/1998,HV,3,C,0,1000,GOOD TO FIRM,60-40,625000,4,6,3,1,,13.5,16,67,,6,27.5,,
894,8/5/1998,HV,4,C,0,2200,GOOD TO FIRM,60-40,625000,4,9,7,4,,19,31,61.5,,9,44,,
895,8/5/1998,HV,5,C,0,1650,GOOD TO FIRM,60-40,625000,4,7,12,2,,20,37.5,18,,7,58.5,,
896,8/5/1998,HV,6,C,0,1650,GOOD TO FIRM,80-60,850000,3,7,6,9,,23,35.5,16.5,,7,61.5,,
897,8/5/1998,HV,7,C,0,1650,GOOD TO FIRM,80-60,850000,3,11,8,10,,21,18,17.5,,11,51,,
898,8/5/1998,HV,8,C,0,1200,GOOD TO FIRM,80-60,850000,3,5,7,10,,12.5,47,23.5,,5,23,,
899,8/9/1998,ST,1,B+2,0,2000,GOOD,40-10,485000,5,7,8,12,,28,20.5,48,,7,80,,
900,8/9/1998,ST,2,B+2,0,1600,GOOD,60-40,625000,4,3,1,5,,86.5,16,17,,3,373,,
901,8/9/1998,ST,3,B+2,0,1400,GOOD,80-60,850000,3,4,13,14,,12.5,16.5,20.5,,4,20,,
902,8/9/1998,ST,4,B+2,0,1200,GOOD,40-10,485000,5,14,13,12,,123,33.5,21.5,,14,377,,
903,8/9/1998,ST,5,B+2,0,2000,GOOD,80-60,850000,3,5,1,10,,25.5,36,30.5,,5,83.5,,
904,8/9/1998,ST,6,B+2,0,1200,GOOD,65-40,625000,4,7,5,11,,16.5,35.5,19,,7,33.5,,
905,8/9/1998,ST,7,B+2,0,1600,GOOD,G,3000000,Hong Kong Group Two,5,4,1,,17.5,40,17.5,,5,64.5,,
906,8/9/1998,ST,8,B+2,0,1200,GOOD,G,3000000,Hong Kong Group Two,8,1,5,,11,15.5,122,,8,19,,
907,8/9/1998,ST,9,B+2,0,1200,GOOD,100-80,1150000,2,11,1,4,,15,42.5,23.5,,11,50,,
908,8/9/1998,ST,10,B+2,0,1400,GOOD,95-75,1150000,2,12,4,5,,71,27.5,44,,12,396.5,,
909,8/12/1998,HV,1,C+3,0,1200,GOOD TO FIRM,60-40,625000,4,7,3,10,,14.5,15.5,28.5,,7,34,,
910,8/12/1998,HV,2,C+3,0,1650,GOOD TO FIRM,60-40,625000,4,10,12,9,,20.5,43.5,15.5,,10,75,,
911,8/12/1998,HV,3,C+3,0,1200,GOOD TO FIRM,60-40,625000,4,2,6,9,,20.5,18.5,137,,2,80,,
912,8/12/1998,HV,4,C+3,0,1650,GOOD TO FIRM,60-40,625000,4,2,11,4,,12,21.5,58,,2,21,,
913,8/12/1998,HV,5,C+3,0,1000,GOOD TO FIRM,80-60,850000,3,1,8,9,,13.5,14.5,132,,1,34.5,,
914,8/12/1998,HV,6,C+3,0,1200,GOOD TO FIRM,80-60,850000,3,1,11,7,,18.5,15,203,,1,66,,
915,8/12/1998,HV,7,C+3,0,1650,GOOD TO FIRM,80-60,850000,3,5,9,4,,10.5,30.5,29,,5,15,,
916,8/12/1998,HV,8,C+3,0,1650,GOOD TO FIRM,100-80,1150000,2,1,6,8,,26,17.5,11.5,,1,96,,
917,8/16/1998,ST,1,C,0,1200,GOOD,60-40,625000,4,12,4,3,,37,52.5,21,,12,138.5,,
918,8/16/1998,ST,2,C,0,1000,GOOD,60-40,625000,4,3,14,11,,12,19.5,15,,3,20,,
919,8/16/1998,ST,3,C,0,1000,GOOD,85-60,850000,3,10,3,13,,267,37.5,14,,10,1276,,
920,8/16/1998,ST,4,C,0,1400,GOOD,40-0,485000,5,12,4,7,,39.5,14.5,70.5,,12,126,,
921,8/16/1998,ST,5,C,0,1800,GOOD,60-40,625000,4,10,9,1,,78.5,31,20.5,,10,268,,
922,8/16/1998,ST,6,C,0,1400,GOOD,65-40,625000,4,6,10,13,,35.5,13,58.5,,6,124,,
923,8/16/1998,ST,7,C,0,1400,GOOD,80-60,850000,3,1,3,6,,12.5,14.5,66.5,,1,41,,
924,8/16/1998,ST,8,C,0,1800,GOOD,105-80,1400000,1,11,12,10,,42.5,55.5,17,,11,152.5,,
925,8/16/1998,ST,9,C,0,1400,GOOD,110-90,1750000,1,6,4,11,,11.5,25.5,57,,6,17,,
926,8/16/1998,ST,10,C,0,1600,GOOD,80-60,850000,3,13,1,14,,13,63.5,16,,13,32,,
927,8/19/1998,HV,1,A,0,1200,GOOD TO FIRM,40-10,485000,5,4,11,5,,36.5,56,93.5,,4,111.5,,
928,8/19/1998,HV,2,A,0,1200,GOOD TO FIRM,60-40,625000,4,7,4,1,,20.5,23,15.5,,7,53.5,,
929,8/19/1998,HV,3,A,0,1000,GOOD TO FIRM,60-40,625000,4,10,12,8,,23.5,13,23,,10,72,,
930,8/19/1998,HV,4,A,0,1800,GOOD TO FIRM,40-0,485000,5,9,8,10,,17,29.5,37,,9,33,,
931,8/19/1998,HV,5,A,0,1650,GOOD TO FIRM,60-40,625000,4,7,2,10,,17,110.5,60.5,,7,42,,
932,8/19/1998,HV,6,A,0,2200,GOOD TO FIRM,80-60,850000,3,9,6,7,,23.5,20,26.5,,9,79,,
933,8/19/1998,HV,7,A,0,1200,GOOD TO FIRM,80-60,850000,3,3,5,10,,25,13.5,29.5,,3,93,,
934,8/19/1998,HV,8,A,0,1650,GOOD TO FIRM,80-60,850000,3,8,1,4,,12.5,33,20.5,,8,24,,
935,8/23/1998,ST,1,C+3,0,1400,GOOD,G,1600000,Restricted Race,3,2,6,,19,15,13,,3,55.5,,
936,8/23/1998,ST,2,A,1,1200,FAST,60-40,625000,4,1,7,8,,11.5,47.5,29,,1,17,,
937,8/23/1998,ST,3,A,1,1200,FAST,85-60,850000,3,2,12,7,,25.5,14,21.5,,2,71.5,,
938,8/23/1998,ST,4,A,1,1650,FAST,40-0,485000,5,13,2,4,,118,30.5,15.5,,13,435,,
939,8/23/1998,ST,5,A,1,1650,FAST,60-40,625000,4,8,12,9,,37.5,17.5,23,,8,118,,
940,8/23/1998,ST,6,A,1,1200,FAST,80-60,850000,3,1,9,7,,77,16.5,24,,1,289,,
941,8/23/1998,ST,7,C+3,0,1400,GOOD,60-40,625000,4,4,5,2,,14.5,41.5,41,,4,33.5,,
942,8/23/1998,ST,8,A,1,1650,FAST,110-85,1750000,1,6,10,3,,68,15.5,23,,6,318,,
943,8/23/1998,ST,9,C+3,0,1400,GOOD,80-60,850000,3,9,4,13,,38,87,81.5,,9,99.5,,
944,8/23/1998,ST,10,A,1,1650,FAST,85-60,850000,3,8,3,9,,31.5,16,24.5,,8,100,,
945,8/26/1998,HV,1,B,0,1650,GOOD,40-15,485000,5,10,7,12,,20,11.5,75,,10,90.5,,
946,8/26/1998,HV,2,B,0,1200,GOOD,60-40,625000,4,3,1,9,,20,27,194.5,,3,89,,
947,8/26/1998,HV,3,B,0,1650,GOOD,60-40,812500,4,7,8,1,,14.5,15.5,85.5,,7,49.5,,
948,8/26/1998,HV,4,B,0,1200,GOOD,80-60,850000,3,9,2,3,,23,19.5,67.5,,9,65.5,,
949,8/26/1998,HV,5,B,0,1800,GOOD,60-40,812500,4,3,8,9,,15,26.5,30.5,,3,41.5,,
950,8/26/1998,HV,6,B,0,1000,GOOD,100-80,1150000,2,9,3,5,,38,34,25.5,,9,146,,
951,8/26/1998,HV,7,B,0,1650,GOOD,80-60,1105000,3,8,10,9,,105,19.5,19.5,,8,403,,
952,8/26/1998,HV,8,B,0,1800,GOOD,95-75,1150000,2,12,1,4,,13.5,26.5,49,,12,22,,
953,8/30/1998,ST,1,A,0,1200,GOOD,80-60,850000,3,6,14,9,,14.5,14.5,26.5,,6,33,,
954,8/30/1998,ST,2,A,0,1400,GOOD,80-60,850000,3,13,1,9,,16,25.5,27,,13,39,,
955,8/30/1998,ST,3,A,0,1200,GOOD,100-80,1150000,2,4,12,3,,19,61,35.5,,4,78.5,,
956,8/30/1998,ST,4,A,0,2400,GOOD,G,14000000,Group One,13,2,4,,24.5,13,106.5,,13,67,,
957,8/30/1998,ST,5,A,0,1200,GOOD,G,12000000,Group One,1,14,13,,13.5,27,48.5,,1,25.5,,
958,8/30/1998,ST,6,A,0,1600,GOOD,100-80,1150000,2,6,13,3,,22,20.5,13.5,,6,59,,
959,8/30/1998,ST,7,A,0,1600,GOOD,G,16000000,Group One,1,6,12,,13,12.5,23.5,,1,36.5,,
960,8/30/1998,ST,8,A,0,2000,GOOD,G,20000000,Group One,1,4,3,,18.5,11,13,,1,70.5,,
961,8/30/1998,ST,9,A,0,1400,GOOD,115-95,1750000,1,6,1,4,,11,55,30,,6,16.5,,
962,8/30/1998,ST,10,A,0,1600,GOOD,80-60,850000,3,1,12,2,,12,14.5,19.5,,1,20.5,,
963,9/2/1998,HV,1,C,0,1000,GOOD,40-10,485000,5,9,4,8,,15,55.5,24,,9,43.5,,
964,9/2/1998,HV,2,C,0,1650,GOOD,60-40,625000,4,9,4,8,,15,34,23.5,,9,32.5,,
965,9/2/1998,HV,3,C,0,1000,GOOD,60-40,625000,4,4,3,8,,13,30.5,121,,4,26,,
966,9/2/1998,HV,4,C,0,1650,GOOD,60-40,625000,4,5,1,8,,70,20.5,45.5,,5,258,,
967,9/2/1998,HV,5,C,0,1200,GOOD,80-60,850000,3,12,3,6,,29.5,25.5,15,,12,97,,
968,9/2/1998,HV,6,C,0,1200,GOOD,60-40,625000,4,5,11,8,,14.5,23,13,,5,37.5,,
969,9/2/1998,HV,7,C,0,1200,GOOD,80-60,850000,3,12,10,7,,16,12.5,35.5,,12,46,,
970,9/2/1998,HV,8,C,0,1800,GOOD,80-60,850000,3,12,3,1,,66,50,20.5,,12,177,,
971,9/5/1998,ST,1,C+3,0,1200,GOOD,60-40,625000,4,8,2,1,,66,13,24.5,,8,238.5,,
972,9/5/1998,ST,2,C+3,0,1800,GOOD,40-10,485000,5,1,3,5,,15.5,33.5,82.5,,1,35,,
973,9/5/1998,ST,3,C+3,0,1000,GOOD,60-40,625000,4,11,4,9,,50.5,44,44,,11,164,,
974,9/5/1998,ST,4,C+3,0,1400,GOOD,40-0,485000,5,11,7,12,,19.5,103,232.5,,11,47.5,,
975,9/5/1998,ST,5,C+3,0,1400,GOOD,60-40,625000,4,12,2,1,,100.5,54,15,,12,513,,
976,9/5/1998,ST,6,C+3,0,1600,GOOD,60-40,625000,4,1,2,6,,34,68.5,26,,1,77.5,,
977,9/5/1998,ST,7,C+3,0,1000,GOOD,85-60,850000,3,14,4,10,,28.5,47.5,14,,14,80.5,,
978,9/5/1998,ST,8,C+3,0,1400,GOOD,80-60,850000,3,14,2,5,,13,38,64,,14,27.5,,
979,9/5/1998,ST,9,C+3,0,1400,GOOD,100-80,1150000,2,12,1,9,,17,31,42.5,,12,43,,
980,9/5/1998,ST,10,C+3,0,1600,GOOD,80-60,850000,3,2,5,1,,12,25,47.5,,2,17,,
981,9/9/1998,HV,1,C+3,0,1200,GOOD TO FIRM,60-40,625000,4,11,3,7,,14,38.5,31.5,,11,30,,
982,9/9/1998,HV,2,C+3,0,1650,GOOD TO FIRM,40-0,485000,5,4,8,7,,26,27.5,22.5,,4,126.5,,
983,9/9/1998,HV,3,C+3,0,1000,GOOD TO FIRM,80-60,850000,3,1,2,11,,17.5,24.5,20,,1,47,,
984,9/9/1998,HV,4,C+3,0,1200,GOOD TO FIRM,60-40,625000,4,8,5,4,,22,15,43.5,,8,54,,
985,9/9/1998,HV,5,C+3,0,1800,GOOD TO FIRM,60-40,625000,4,10,8,9,,46,37.5,31,,10,151.5,,
986,9/9/1998,HV,6,C+3,0,1200,GOOD TO FIRM,85-60,850000,3,3,9,4,,58.5,17.5,25.5,,3,175.5,,
987,9/9/1998,HV,7,C+3,0,1200,GOOD TO FIRM,105-80,1400000,1,10,11,7,,20,48.5,23.5,,10,48,,
988,9/9/1998,HV,8,C+3,0,1650,GOOD TO FIRM,85-60,850000,3,7,8,3,,50,41,20,,7,201.5,,
989,9/13/1998,ST,1,A+3,0,1000,GOOD,40-0,485000,5,10,11,5,,89,76,14,,10,334.5,,
990,9/13/1998,ST,2,A,1,1200,FAST,60-40,625000,4,8,2,9,,199,24.5,26,,8,530.5,,
991,9/13/1998,ST,3,A+3,0,1200,GOOD,60-40,625000,4,8,14,1,,124,20,33.5,,8,413,,
992,9/13/1998,ST,4,A,1,1200,FAST,80-60,850000,3,3,8,5,,24,14.5,12.5,,3,107,,
993,9/13/1998,ST,5,A+3,0,2000,GOOD,60-40,625000,4,2,8,6,,15,41,19,,2,27.5,,
994,9/13/1998,ST,6,A+3,0,1600,GOOD,60-40,625000,4,11,14,13,,41.5,25.5,36.5,,11,138,,
995,9/13/1998,ST,7,A,1,1200,FAST,80-60,850000,3,4,12,8,,21.5,19,34.5,,4,65,,
996,9/13/1998,ST,8,A+3,0,1800,GOOD TO YIELDING,80-60,850000,3,12,1,6,,47,65,19.5,,12,177,,
997,9/13/1998,ST,9,A+3,0,2000,GOOD TO YIELDING,105-80,1400000,1,14,2,6,,29,25,13,,14,95,,
998,9/13/1998,ST,10,A+3,0,1400,GOOD TO YIELDING,80-60,850000,3,13,7,8,,13,17,35.5,,13,24.5,,
999,9/18/1998,ST,1,B+2,0,1200,GOOD,60-40,625000,4,5,7,3,,12,47.5,26,,5,20.5,,
1000,9/18/1998,ST,2,B+2,0,1400,GOOD,40-15,485000,5,5,7,8,,27.5,43,57,,5,86,,
1001,9/18/1998,ST,3,B+2,0,1400,GOOD,60-40,625000,4,3,13,14,,70,24.5,62,,3,241.5,,
1002,9/18/1998,ST,4,B+2,0,1200,GOOD,80-60,850000,3,6,5,14,,43.5,12,38,,6,221.5,,
1003,9/18/1998,ST,5,B+2,0,1400,GOOD,60-40,625000,4,2,10,9,,15.5,25,43.5,,2,36,,
1004,9/18/1998,ST,6,B+2,0,1600,GOOD,60-40,625000,4,1,8,5,,36.5,21.5,19,,1,123,,
1005,9/18/1998,ST,7,B+2,0,1200,GOOD,100-80,1150000,2,1,6,3,,24,45.5,11.5,,1,78,,
1006,9/18/1998,ST,8,B+2,0,1400,GOOD,80-60,850000,3,9,4,1,,25.5,11.5,43.5,,9,98.5,,
1007,9/18/1998,ST,9,B+2,0,1400,GOOD,G,2300000,Hong Kong Group Three,1,8,7,,13,21,67,,1,24.5,,
1008,9/18/1998,ST,10,B+2,0,1600,GOOD,80-60,850000,3,11,9,4,,13,39.5,32.5,,11,26,,
1009,9/18/1998,ST,11,B+2,0,1600,GOOD,105-80,1400000,1,7,12,9,,20.5,15,122.5,,7,60.5,,
1010,9/23/1998,HV,1,A,0,1200,GOOD,40-15,485000,5,5,4,7,,18.5,12,33.5,,5,51,,
1011,9/23/1998,HV,2,A,0,1000,GOOD,60-40,625000,4,6,4,1,,17.5,21.5,13.5,,6,39,,
1012,9/23/1998,HV,3,A,0,1200,GOOD,60-40,625000,4,1,2,7,,18,12.5,30,,1,50.5,,
1013,9/23/1998,HV,4,A,0,1650,GOOD,60-40,625000,4,11,7,8,,56.5,23,32.5,,11,225,,
1014,9/23/1998,HV,5,A,0,1800,GOOD,60-40,625000,4,7,1,6,,23,46.5,21,,7,66.5,,
1015,9/23/1998,HV,6,A,0,1650,GOOD,80-60,850000,3,4,11,1,,199.5,14,21.5,,4,926,,
1016,9/23/1998,HV,7,A,0,1200,GOOD,80-60,850000,3,7,8,10,,10.5,15,131,,7,15,,
1017,9/23/1998,HV,8,A,0,1200,GOOD,80-60,850000,3,5,1,2,,17.5,15,23.5,,5,69.5,,
1018,9/27/1998,ST,1,C,0,1800,GOOD,40-15,485000,5,3,11,8,,23.5,38,45.5,,3,62.5,,
1019,9/27/1998,ST,2,C,0,1000,GOOD,60-40,625000,4,7,13,5,,12.5,36,39,,7,23,,
1020,9/27/1998,ST,3,C,0,1200,GOOD,80-60,850000,3,1,4,9,,20.5,10.5,27,,1,70.5,,
1021,9/27/1998,ST,4,A,1,1650,FAST,60-40,625000,4,1,9,8,,79.5,33.5,32.5,,1,264,,
1022,9/27/1998,ST,5,C,0,1400,GOOD,60-40,625000,4,5,14,3,,13.5,27.5,15.5,,5,26,,
1023,9/27/1998,ST,6,A,1,1800,FAST,80-60,850000,3,2,14,8,,17,26.5,65.5,,2,52,,
1024,9/27/1998,ST,7,C,0,1000,GOOD,G,2300000,Hong Kong Group Three,8,5,10,,16,50.5,30,,8,51,,
1025,9/27/1998,ST,8,A,1,1200,FAST,100-80,1150000,2,4,2,12,,14,45,31,,4,36.5,,
1026,9/27/1998,ST,9,C,0,1400,GOOD,100-80,1150000,2,3,12,5,,12,16.5,91.5,,3,22,,
1027,9/27/1998,ST,10,C,0,1400,GOOD,80-60,850000,3,7,3,5,,11,19.5,33,,7,16.5,,
1028,9/30/1998,HV,1,B,0,1650,GOOD,40-15,485000,5,1,4,9,,51.5,12,52,,1,197,,
1029,9/30/1998,HV,2,B,0,1650,GOOD,60-40,625000,4,2,12,9,,12,84,24.5,,2,22.5,,
1030,9/30/1998,HV,3,B,0,1200,GOOD,60-40,625000,4,4,11,12,,13.5,39,46,,4,29.5,,
1031,9/30/1998,HV,4,B,0,1650,GOOD,60-40,625000,4,3,6,8,,48,13,14.5,,3,242,,
1032,9/30/1998,HV,5,B,0,1650,GOOD,80-60,850000,3,4,7,11,,18.5,68,29,,4,40,,
1033,9/30/1998,HV,6,B,0,1800,GOOD,110-90,1750000,1,4,3,5,,23,15,31.5,,4,50,,
1034,9/30/1998,HV,7,B,0,1000,GOOD,80-60,850000,3,3,8,10,,64,19,54.5,,3,188,,
1035,9/30/1998,HV,8,B,0,1650,GOOD,80-60,850000,3,4,2,5,,19.5,68.5,67,,4,68,,
1036,10/3/1998,ST,1,A,1,1200,GOOD,40-15,485000,5,2,4,3,,22.5,24.5,16,,2,55.5,,
1037,10/3/1998,ST,2,A,1,1200,GOOD,60-40,625000,4,3,5,1,,13,40.5,10.5,,3,27.5,,
1038,10/3/1998,ST,3,C+3,0,1000,GOOD,100-80,1150000,2,5,9,4,,12,69.5,39,,5,23.5,,
1039,10/3/1998,ST,4,C+3,0,1800,GOOD,60-40,625000,4,12,4,13,,33,29.5,23.5,,12,85,,
1040,10/3/1998,ST,5,C+3,0,1400,GOOD,60-40,625000,4,3,4,14,,36.5,17.5,44,,3,88,,
1041,10/3/1998,ST,6,A,1,1200,GOOD,80-60,850000,3,6,4,5,,17.5,74,31.5,,6,42,,
1042,10/3/1998,ST,7,C+3,0,1000,GOOD,80-60,850000,3,2,3,7,,17,22,38.5,,2,37.5,,
